train_loss,val_loss,dice_mean,dice_rv,dice_myo,dice_lv
0.8463276623355018,0.706199232339859,0.3150761202501796,0.16619079772075548,0.38927326595085193,0.38976429707893145
0.6783978023131688,0.8049032637808058,0.2996154358032725,0.12199754349281787,0.3791158002299758,0.3977329636870239
0.6260375048054589,0.8282854149076674,0.06198668358333798,0.029142930829741343,0.14606234920719746,0.01075477071307515
0.6987025213241577,0.7014065257708232,0.3205421424859448,0.2259805979430858,0.3686372000784014,0.36700862943634727
0.5959160932567384,0.5751717191934586,0.5423445571609764,0.3687481807135954,0.5800311366114222,0.6782543541579117
0.5512200899256601,0.5686505624320772,0.5893694751961039,0.41730347282072794,0.6021700088999101,0.7486349438676739
0.5247647845082812,0.5024997899267408,0.6664569166796454,0.5370299187669694,0.6606251630358971,0.8017156682360698
0.5925727734963099,0.7804259914822048,0.10712458304900085,0.13025187833193172,0.10956013230529874,0.08156173850977211
0.6303955860270394,0.6533397534158495,0.42842999726365605,0.3248893425264396,0.46904049080157123,0.4913601584629572
0.5558030268881056,0.5522155265675651,0.599227252629602,0.4613721716264263,0.5921540430315719,0.7441555432308076
0.5275823510024282,0.5104226925637987,0.661344984233721,0.5249497322091723,0.6911662205657809,0.76791899992621
0.5089526321821742,0.47506737993823156,0.7215296810200679,0.6222926765981623,0.7199220399134884,0.8223743265485529
0.4998256409830517,0.4837442182832294,0.7082382953001397,0.5938588364538393,0.7113817177456001,0.8194743317009797
0.4443797731068399,0.1703315679066711,0.7168446742548835,0.6271776300052117,0.7158929411936732,0.8074634515657657
0.1496917073097494,0.17460502437419362,0.7410093774269516,0.6243741695552764,0.7601032942922702,0.8385506684333086
0.13073982710639637,0.20129194382992055,0.6900385462922779,0.6202659322539481,0.6718472050457466,0.7780025015771389
0.14483875032100413,0.16341749530699518,0.7298808157591458,0.6539874912023244,0.7296646816065399,0.8059902744685731
0.12906777208670975,0.1486118793487549,0.7612875791611228,0.68328399517306,0.7575620380686778,0.8430167042416304
0.1251030191882617,0.14538528574009738,0.7771242179882915,0.6911086822942932,0.7773267090907825,0.8629372625797987
0.11923461007989115,0.1511055131504933,0.7731804018214549,0.6988215822327349,0.769996543506197,0.8507230797254327
0.11625969809273051,0.1326576977968216,0.7900244789198184,0.7349099434539675,0.789409137675034,0.8457543556304539
0.1170773929109176,0.14824275902575917,0.7744644249526766,0.7068400104464635,0.7764674607891499,0.8400858036224165
0.11031196026959353,0.1502607618396481,0.7808063326746107,0.7034660350416124,0.7755487596652672,0.8634042033169529
0.11013368331309822,0.13456632390618326,0.7871445918614501,0.7159083108648215,0.7859199037366524,0.8596055609828764
0.11230228469603591,0.16224035631451342,0.7666248322448123,0.6963836197278008,0.7471992803700082,0.8562915966366277
0.11011712212322487,0.12291603891385926,0.809855633151089,0.7430650129247067,0.8109300119035384,0.8755718746250218
0.10982455919807156,0.13891462537149588,0.7835102503597797,0.7071996121667325,0.7879660783858575,0.8553650605267492
0.11096320842910144,0.12158604476600886,0.8007938953902461,0.7290904283468506,0.8013775804148214,0.8719136774090667
0.11003667719869151,0.13298839966870016,0.7733540574399164,0.6898808859040951,0.779815602756855,0.8503656836587992
0.10636315917596222,0.1354450421573387,0.7916814378486707,0.7138238916597744,0.793758155575188,0.8674622663110495
0.10871581970817513,0.13473513875984483,0.7900755297132355,0.7257612771841128,0.7853896261142392,0.8590756858413543
0.10653751189096107,0.12057237727774514,0.8120262709582079,0.7329606073560999,0.8135189817750396,0.8895992237434844
0.10174093490362995,0.12241714756107992,0.8000626125330733,0.736704778366635,0.7906293829143481,0.8728536763182371
0.10114907468565636,0.1485647850111127,0.7753949035838253,0.7022485487908124,0.7819470706891287,0.8419890912715345
0.10614525768905878,0.12730420865118502,0.78910055328652,0.7024791518823036,0.8029503086077169,0.8618721993695392
0.10030516417593592,0.1286834824540549,0.819200993659775,0.7685315983427554,0.8205135796032846,0.8685578030332848
0.09889768114520443,0.11622001534534825,0.8138554556012387,0.7512890841044373,0.8092641767932147,0.8810131059060642
0.10084302805571092,0.11914490232451094,0.8200949684973429,0.7498921755720024,0.8213396455560412,0.8890530843639848
0.10296068016232715,0.12165767319086525,0.8060032796326606,0.7395627282816788,0.807821690360559,0.8706254202557441
0.10044244712011682,0.13377445893983045,0.7884433813979063,0.7326055798347634,0.7941248243901787,0.8385997399687767
0.09690259321903189,0.1259380745349659,0.812373186053137,0.7459072533882025,0.8081860371306538,0.8830262676405547
0.09826358427190118,0.11935304496851232,0.8200945123905804,0.7456308934257259,0.820969577126315,0.8936830666197005
0.09668736749018232,0.11442774811966552,0.811789865865376,0.7294196194293452,0.8145177953126954,0.8914321828540878
0.10289926930848095,0.13193323774470223,0.8092021248562018,0.7447193944683441,0.8071130977558963,0.8757738823443652
0.09904077572334144,0.11362620958437522,0.8090718410104408,0.7431191515379352,0.811480808548811,0.8726155629445767
0.09391840169827144,0.11420215340538158,0.8232629559736985,0.7618592416472507,0.8181242931065301,0.8898053331673146
0.10191055128764775,0.11068873845040798,0.8223422847700764,0.7689722424000501,0.8190848284741727,0.8789697834360066
0.10143816427845094,0.11907638092421823,0.8176338623392838,0.7531461328640581,0.8148063227015349,0.8849491314522585
0.08942038937368327,0.10768806244764063,0.8247124208284867,0.7725021241597794,0.8220802526555809,0.8795548856701001
0.09210992231344184,0.17704596183366245,0.7630658620341855,0.7428362388829035,0.7615240996721948,0.7848372475474583
0.09477709311888449,0.10739780916521946,0.8253175804778351,0.7644935423017141,0.821938232317859,0.889520966813932
0.0903250222818719,0.10958811956768234,0.8261426973933977,0.7666639889409738,0.822766808336418,0.8889972949028015
