train_loss,val_loss,dice_mean,dice_rv,dice_myo,dice_lv
0.6670536781681908,0.647202217578888,0.23950749475950028,0.1610962025761882,0.27397372198538505,0.28345255971692757
0.5554273657004039,0.5400213374031915,0.5229766267467362,0.3236744347627142,0.5259139985214956,0.7193414469559988
0.6086184475156996,0.7027416933907403,0.11774314988548946,0.05096205557338673,0.15219154834771498,0.15007584573536673
0.634646012518141,0.6674884896808201,0.1919667948463123,0.11917074148816308,0.21864944068847064,0.23808020236230312
0.6249189966254765,0.621800561481052,0.2832882939781904,0.2202978449887059,0.31452216981807185,0.3150448671277935
0.5131053647730086,0.344137409263187,0.22168767372716194,0.19149237567146954,0.2764296166357011,0.19714102887431528
0.25326259321636624,0.29974717749489677,0.32808534827307717,0.16657867960202566,0.38341746444796,0.4342599007692458
0.23453089899486965,0.2853584286901686,0.3538061997961636,0.18483895994247107,0.420469873969873,0.45610976547614673
0.22548783395025465,0.2877719995710585,0.344808524814606,0.2401643229302583,0.3805213831006907,0.4137398684128689
0.2664934645758735,0.2894417450163099,0.3621595652678751,0.2687644719128282,0.4205392042561862,0.39717501963461094
0.24572585463523866,0.27036499791675145,0.39741567575597164,0.29273013964155914,0.4461113156598563,0.4534055719664995
0.23439573725064597,0.32541100475523205,0.2602065962825854,0.18561361385778022,0.30406401703098357,0.2909421579589924
0.2273548652066125,0.263557124932607,0.3972190493196996,0.29130279293950967,0.435534092270805,0.4648202627487841
0.21137689934836493,0.2272606815232171,0.47662312879588287,0.35760702831500496,0.5076254555382408,0.5646369025344029
0.20380905972586738,0.25413665930430096,0.44643550528559817,0.2736350584298135,0.5077393951495766,0.5579320622774044
0.19249030656284757,0.2480146058400472,0.4344702055396999,0.28074522853813294,0.48424583866905707,0.5384195494119096
0.18426857074101766,0.21408674822913276,0.5084936517360047,0.38289346693692583,0.5286622470523712,0.613925241218717
0.17619801852438186,0.2384025290277269,0.4706626315795313,0.39807587158549756,0.45126271738757934,0.5626493057655171
0.1704620495107439,0.19641616106033324,0.572657989916283,0.4054816859973215,0.609083183471439,0.7034091002800885
0.21259978188408746,0.24045400301615397,0.450516471550545,0.29955418348534013,0.4995464483429723,0.5524487828233224
0.19212956799401176,0.21075483295652603,0.5184591206366846,0.3994107011937343,0.5542065636523498,0.6017600970639698
0.1762994619210561,0.2136943154864841,0.5116428993943821,0.36185673630377724,0.5709433290063615,0.6021286328730074
0.17114009963141547,0.1964975012673272,0.546311510825822,0.409720294831249,0.592276725868802,0.6369375117774149
0.15944890962706673,0.24495850298139785,0.4541058885738644,0.16349881808500646,0.5587080104231108,0.640110837213476
0.15603769527541267,0.16964641491572063,0.6185109804246803,0.48082384788834204,0.6412021698259213,0.7335069235597779
0.1541245012813144,0.1713758929570516,0.6264331160900459,0.4858375135627462,0.6491440390643565,0.7443177956430351
0.1546058283911811,0.25455773803922865,0.4148294042644034,0.27954741586906423,0.4881679005831337,0.4767728963410124
0.2112137320306566,0.26458197275797524,0.3939720262111907,0.20359579194672944,0.482135145181502,0.4961851415053406
0.1928155725532108,0.19356269386079578,0.5646584913908427,0.3828271786065925,0.6175607186404691,0.6935875769254666
