train_loss,val_loss,dice_mean,dice_rv,dice_myo,dice_lv
0.8599607634544373,0.8123736691474914,0.17154812403112793,0.0,0.27776514894811466,0.23687922314526916
0.7015014100737041,0.8567003358734978,0.06082064777473465,0.02879184724182491,0.08953157754420353,0.06413851853817551
0.5966370293829176,0.5955306527349684,0.5194000850522128,0.3702976343383153,0.5247850994391439,0.6631175213791791
0.5272148705191082,0.49529258297549356,0.6795163272271317,0.5427316993929264,0.6958782138321006,0.7999390684563685
0.5039027308424314,0.5259642197688421,0.6829599833558008,0.6386675392032454,0.6729490783009398,0.7372633325632172
0.49195393784178626,0.4687750556402736,0.752589143332303,0.6922622039766595,0.726267886486384,0.8392373395338655
0.48571600019931793,0.4655426716142231,0.7667715280145156,0.7214614606025268,0.7454369838908315,0.8334161395501888
0.48065384808513856,0.4585487713747554,0.7524292375622051,0.6886323246791368,0.7363485160001837,0.8323068720072948
0.4758559239904086,0.4551614396439658,0.7450967131829774,0.6843395894897982,0.7733416577664817,0.7776088922926523
0.4609011195268896,0.1366599784170588,0.810797841829555,0.7420863326300274,0.7989939663978294,0.8913132264608085
0.1483664334565401,0.2231525380247169,0.6465402907969766,0.5290078119791456,0.6556932230484603,0.7549198373633238
0.1292441592572464,0.14540187367962468,0.7848574535248561,0.7157114295060841,0.7807397851997083,0.8581211458687759
0.1391343612389432,0.31828663114044403,0.4880563066060292,0.4072187946151024,0.48369116931879785,0.5732589558841874
0.1526637645976411,0.19252302262518142,0.6701206783583857,0.6559794734418393,0.6408874693213076,0.7134950923120104
0.173875951634513,0.5992862388160494,0.07970701456167427,0.0024326191751996456,0.10784582845143863,0.12884259605838452
0.2336420742339558,0.24936703771352767,0.5859482340990604,0.5338806293323858,0.5993385000138318,0.6246255729509638
0.16590340217782393,0.179938336726692,0.6971314985049833,0.6034694805998226,0.7040711097492307,0.7838539051658967
0.13667588097146816,0.14335487796200647,0.7626824351864431,0.6952528534410982,0.7659779158146942,0.8268165363035366
0.1267059438613554,0.26869235321879387,0.6007693191229085,0.4019327287893722,0.6155835523159964,0.784791676263357
0.1201541063706908,0.13403425351199177,0.7861708901010505,0.7187489086891807,0.7788171613487997,0.8609466002651708
0.11651471309984723,0.265989486856593,0.5780913571747464,0.3799726743180564,0.6186959954325622,0.7356054017736205
0.13872496413687865,0.1363268922517697,0.7788184352333477,0.7094385320929313,0.7720474375813615,0.8549693360257504
0.11458907165461116,0.1373632733979159,0.8100020990815775,0.751320276737522,0.8067905912548303,0.8718954292523801
0.11498472812689013,0.13252080899145868,0.8057989478245059,0.7407215564615197,0.7991119233688505,0.8775633636431478
0.11214681213307712,0.12966351727230682,0.8152563070584057,0.7549688186742327,0.8063513062149287,0.8844487962860558
0.11903976658980052,0.19055515123738184,0.6968153735568521,0.6333502738764791,0.677416627376693,0.779679219417384
0.11241493028485113,0.12614199835807086,0.8107488478448067,0.7495261295955984,0.8032726135707515,0.8794478003680706
0.1096968966246479,0.12229312394642168,0.8204856193462705,0.7657200800075294,0.8124787641569898,0.8832580138742924
0.10557431215834287,0.12677249074810082,0.7879501424392986,0.7287238380585862,0.7968547063629802,0.8382718828963298
0.10381623125738568,0.12457115040471156,0.8252676640476461,0.7633178474258651,0.8203600540012121,0.8921250907158611
0.10317099533147282,0.12754590777473318,0.81588976079377,0.7546253920365602,0.8200066900668452,0.8730372002779041
0.09983272061165836,0.13896970184312926,0.8092485878262233,0.7623828279666411,0.7936861256708452,0.8716768098411837
0.10028394909368621,0.12030352949268289,0.8262185578554918,0.7447893507685044,0.8352691841870546,0.8985971386109165
0.10210934500830869,0.13448224287480115,0.7926729598013572,0.6969815316188395,0.8068348911448653,0.8742024566403669
0.13097762141997615,0.3623565983441141,0.3948559065732817,0.17564881752140174,0.4685941754976605,0.5403247267007828
0.19787273752192655,0.19384251491891014,0.6948039734142454,0.608113328486344,0.6977083162745324,0.7785902754818597
0.15436552471998666,0.17144870044042668,0.7290367640565211,0.6551631818903555,0.7272613945088404,0.8046857157703673
0.13752771466142602,0.16593537287993562,0.7433960511169353,0.6739171973243355,0.7400432334377848,0.8162277225886856
0.12905796241636078,0.14395319990813732,0.7771003602786081,0.7022571770390075,0.7799392694543148,0.849104634342502
0.12287938584056166,0.158224398282667,0.7229291679845001,0.6511852842460318,0.7428792334586671,0.7747229862488011
0.11723084079929524,0.14657643162127998,0.776464804305192,0.6975479068686113,0.776745620201908,0.8551008858450568
0.12172378166889151,0.13385763604607848,0.788715298307208,0.727254882047129,0.78376599065229,0.855125022222205
0.11450712690336837,0.1464194834108154,0.7755134471988824,0.7036738850880618,0.7751694050534527,0.8476970514551324
0.112441575543748,0.131069045898815,0.7899236335751075,0.7301872077430436,0.793651103899984,0.8459325890822951
0.10899337144568562,0.1413262895370523,0.7473185209506519,0.6674359167962182,0.7677621881742984,0.806757457881439
0.10913140316597289,0.14780479392243756,0.7847929854786058,0.7238589975583766,0.7713937598031642,0.8591261990742767
0.12206143849839766,0.13449229992098277,0.811376288902265,0.7488639411089232,0.8037761549769652,0.8814887706209068
0.14750442509022024,0.18080265885012017,0.7065146334885246,0.6358549767380277,0.7001598891110556,0.7835290346164905
0.11844396590772602,0.13623581760459477,0.7810697551822848,0.7207054745885405,0.7768599766278916,0.8456438143304227
0.12871707438387806,0.5229227038224539,0.2121879167772045,0.10972435746379443,0.28604941479772183,0.24078997807009728
0.22370022716000676,0.2260666411287255,0.6233641251752845,0.4869786471348922,0.6467032068749753,0.7364105215159858
0.16697810870491797,0.20431980265925329,0.6786915259075109,0.540337209977062,0.7156636547297239,0.7800737130157466
0.1533760156027145,0.17899471117390528,0.7084839404370404,0.5872846667417416,0.742130356427629,0.7960367981417507
0.1830413862483369,0.33306106981303957,0.42042281385908514,0.25136242695695277,0.47520924886339344,0.5346967657569094
0.23020379228310453,0.2403827572365602,0.5856087093116155,0.4761918637387518,0.6061322752422854,0.6745019889538093
0.19320453425248463,0.3502256808347172,0.39408146373042596,0.23448486575589106,0.42957292080413584,0.5181866046312509
0.2371769721640481,0.249382246012489,0.5722959567946868,0.44559339091217925,0.6030611944089576,0.6682332850629237
0.1951151575686203,0.2037799694471889,0.6568524843402301,0.5206537559350924,0.6892539297492759,0.7606497673363221
0.16422077972855834,0.17334736780987844,0.7135597271624414,0.6279357558273074,0.7168243245380681,0.795919101121949
0.15269694943394926,0.17883934303704235,0.7127894029592928,0.6197129599284381,0.7155078793080841,0.8031473696413564
0.1461101694405079,0.2039697980756561,0.6773573851391218,0.5881390474419946,0.6871318904092399,0.7568012175661307
0.1355383445053465,0.16167055759992865,0.742528617257154,0.6485796723624363,0.7476103947394424,0.8313957846695834
0.12739769494574932,0.1594324901782804,0.7473407095927312,0.6612916964698922,0.7535853074091237,0.827145124899178
0.12352124406024814,0.14864984806627035,0.7620895750105071,0.6759190167447939,0.7705319800027987,0.8398177282839286
0.11876425165062149,0.14949684402594965,0.7659321070875125,0.6851733612734825,0.7745794685557484,0.8380434914333065
0.11544979595061805,0.14105396079934307,0.7793774525563428,0.7061433318783256,0.7817952045666173,0.8501938212240858
0.11249223526981142,0.1340793748655253,0.7811425608219181,0.712025654627316,0.7880760969467533,0.8433259308916851
0.10764845501838459,0.14174970410350296,0.7881870062604742,0.7387643574003243,0.7835732076097938,0.8422234537713046
0.11011204490852025,0.13296388667076825,0.801449072707347,0.7446418245136738,0.7879231741797983,0.871782219428569
0.1039918916196459,0.12518205050792958,0.8011056188610898,0.7387917829068875,0.8018788235125746,0.8626462501638076
0.10150835258058376,0.12691474045316378,0.8155457076245618,0.7559587406602937,0.8131063905224871,0.8775719916909048
0.10653860527194209,0.1371002884250548,0.8017180388272931,0.7349682939120659,0.8011595627090128,0.8690262598608007
0.10182890694588423,0.15515849817958144,0.7937484873741382,0.712211816876405,0.8042374083772301,0.8647962368687793
0.10301478553356395,0.1237726820839776,0.8085520452429726,0.7579558970940173,0.804371687915267,0.8633285507196333
0.09862970956704682,0.12816056571900844,0.8085272083639475,0.7606442625221518,0.7991016416999266,0.865835720869764
0.09961415424322088,0.14623466997096937,0.7878568022611913,0.7376754505141657,0.7851714236448654,0.8407235326245427
0.09728198788646195,0.15270392970906363,0.7877155613991406,0.7267238955634335,0.7893928454266907,0.8470299432072976
0.09700306408728163,0.11391325162102779,0.8064887850260183,0.7519631402529962,0.8074935310679238,0.8600096837571352
0.09498693928329481,0.11284537774200241,0.8280805579703617,0.7696540677154124,0.8247243808995327,0.8898632252961397
0.09557755125272605,0.12035409388856755,0.8218041314876192,0.7742673178232208,0.8126232665160606,0.8785218101235764
0.09587129263621237,0.1109237093768186,0.8202952767782543,0.7431764872513007,0.8353399388973985,0.8823694041860637
0.09100965632953578,0.11518375851213931,0.8213867881953898,0.7625391228540521,0.8231445152570706,0.8784767264750466
0.09237460661886467,0.13530003731449444,0.81872907809773,0.7710722692661884,0.7998772045969963,0.8852377604300053
0.09414815026645859,0.11225378712018332,0.8068527718592223,0.7316979595800726,0.8034024658986336,0.8854578900989608
0.09385353510474993,0.10718988856921594,0.8274433056579408,0.7564478411459097,0.8336251398714463,0.8922569359564663
0.09559277263573475,0.12552031399889124,0.8174674318618994,0.7564599613507031,0.8200789087451994,0.8758634254897959
0.09541922196124991,0.11386291461686293,0.8164861179733984,0.7499383214750502,0.8288296171422325,0.8706904153029124
0.10082985422470503,0.16474352680560617,0.7301997733090495,0.666242100749955,0.7277091382234131,0.7966480809537804
0.09889000574540761,0.11125542278918955,0.8210217031560632,0.736062825738805,0.8307909823175686,0.8962113014118156
0.09271272065324916,0.11854821067303419,0.8180991885566811,0.7474836505687417,0.8283064310526966,0.878507484048605
0.09160591457246078,0.11071541789919138,0.832417841274416,0.7635890264436602,0.8402075129933655,0.8934569843862225
0.0987787506232659,0.13409719897227154,0.8190770238411185,0.7505693617935112,0.82914471430704,0.8775169954228041
0.09737729578589399,0.11620281626780828,0.8171921814486335,0.7592637301981449,0.8225792709848668,0.8697335431628889
0.09192448558492793,0.11992785309337907,0.827399971842302,0.773363544251108,0.8225718774457476,0.8862644938300505
0.09126524303108453,0.11922004206313028,0.8234140191026603,0.7588368264412639,0.8195435548201203,0.8918616760465967
0.09039813670847151,0.10718958142317003,0.8351440730861737,0.7620022525358945,0.8401806538377828,0.9032493128848436
0.10240678243028621,0.1506066637051602,0.7914958966692547,0.747810202684158,0.7896174345538021,0.8370600527698042
0.09196431891785728,0.10600671248924401,0.8340678465662265,0.7583129455399985,0.843414501171207,0.9004760929874739
0.09175243452812235,0.11234980782286988,0.8385984726424152,0.7797122510898974,0.83317035407123,0.9029128127661182
0.08917827013052172,0.10556445506711801,0.8451497747181702,0.7827272144230929,0.8484042486548424,0.9043178610765754
