train_loss,val_loss,dice_mean,dice_rv,dice_myo,dice_lv
0.13816195306678614,0.07662434989586472,0.09388497317137136,0.0,0.17233855759406244,0.10931636192005165
0.0613367759094884,0.08818409791371475,0.23315500712860973,0.00018166729289357766,0.34173203066725716,0.35755132342567847
0.04755831868491239,0.04826070683413289,0.2679366393628948,0.17303047794602416,0.3448854149273126,0.28589402521534757
0.03219316262234416,0.02592921250861966,0.605372924905471,0.5113060999793386,0.5840366075746715,0.720776067162403
0.02331183494689564,0.02526903969895405,0.610545277663393,0.5287875585267414,0.567703010735683,0.7351452637277544
0.019055319203374287,0.032482796538517704,0.5028672403756236,0.4479472116686595,0.5066255022864788,0.5540290071717323
0.017449098225269053,0.019728372176371824,0.6961494992406051,0.5496983751278333,0.7242264726332256,0.8145236499607563
0.015206238450223787,0.017174971153823815,0.7377624516617053,0.6468928418575953,0.7339017365754831,0.8324927765520374
0.014719887252948764,0.014260617080532636,0.7518463509212853,0.671262826172537,0.754380806479603,0.8298954201117158
0.013387827377365385,0.019297141870499926,0.6990778637676586,0.5235529056141676,0.7429692083182027,0.8307114773706051
0.012762608668223645,0.014910771213714421,0.7506509202875042,0.6913122567588214,0.719218946140797,0.8414215579628944
0.011963574616238475,0.011875019547135,0.7876199641982544,0.724982815560622,0.7618118225404965,0.8760652544936447
0.011733862651098105,0.017668927428668314,0.721670641370475,0.6848476307156185,0.6979561604784063,0.7822081329174001
0.011664748302040001,0.014388200366871995,0.7621593819364595,0.7291081370490174,0.7285339371043833,0.828836071655978
0.010743561332160931,0.013380195793251915,0.7918155316352188,0.7095518257280693,0.7962312057095381,0.869663563468049
0.010653216877124375,0.013390015571433954,0.764896976584812,0.7005684526942709,0.7414316240698099,0.8526908529903552
0.009527599907305557,0.012308914014970975,0.7780056544727066,0.7248719447164744,0.7764002116141366,0.8327448070875089
0.010370006864605886,0.014149200288221538,0.7544006104217834,0.7245517596898098,0.7282071378568759,0.8104429337186645
0.010589085568466949,0.010751582734268999,0.8137165827238769,0.7662265140367182,0.8069159020483494,0.8680073320865631
0.009665402553315895,0.011160190624557597,0.8128897420362938,0.7599034393825469,0.8113460672560648,0.8674197194702697
0.008885561303727122,0.010938038600439137,0.813664786033632,0.7697605882126551,0.7951399818902799,0.876093787997961
0.022612098844587713,0.0340751928504081,0.5048553272485887,0.35061861134886263,0.5233037632727064,0.6406436071241971
0.035746355417908895,0.03508120272197023,0.581624938737828,0.4486322441061842,0.6038828228064925,0.6923597493008071
0.020732912315159207,0.023834850714330162,0.6448481997355185,0.4780918698191605,0.6649557916392194,0.7914969377481758
0.01634790698532015,0.01622318813502918,0.7277387224256562,0.6462693813002922,0.7065903303486791,0.8303564556279973
0.013369217740061383,0.013068326428031771,0.7689886901381792,0.692683096544527,0.770457971951749,0.8438250019182614
0.011790787191906323,0.015037159176678567,0.737146711402283,0.6581719974153407,0.7237606760114431,0.8295074607800654
0.010997647074012396,0.01200252624295495,0.7929175409339853,0.7167361035262267,0.788201842829585,0.8738146764461441
0.010320971236861725,0.011359951388299629,0.8051451282460754,0.7420573598497735,0.801925942601271,0.8714520822871815
0.009492397299553784,0.010821555684445027,0.792599597670308,0.7286423602879742,0.785791604969632,0.8633648277533175
0.009734385106340698,0.01330031011661251,0.7725510922066339,0.7053724887282259,0.7833523208172477,0.8289284670744279
0.014211608672825,0.014156310131862079,0.7660230276390668,0.6893766294186464,0.7666897870227695,0.8420026664757848
0.010906714772184689,0.012700615538515448,0.784065636294224,0.6876000581240213,0.7913946961305045,0.8732021546281462
0.009677658528865625,0.01259959719624198,0.7843422834113348,0.6889456875582851,0.8027327743054616,0.8613483883702575
0.022016986820898535,0.015128297841278658,0.7505231905530718,0.687543497616664,0.7450431745953676,0.8189828994471838
0.02046178956050426,0.02331916675512831,0.6362002284004028,0.524044837300796,0.6579787523421173,0.7265770955582952
0.030932660253925454,0.02038210116911311,0.6656475348177737,0.5689599548745901,0.6771646410993793,0.7508180084793518
0.02806644244067785,0.022111150678101696,0.6437076404589793,0.5365647382361095,0.6424490253294945,0.7521091578113339
0.017555531163751664,0.019916762525540938,0.6878733971907435,0.6190110384602452,0.6757845552820786,0.7688245978299065
0.015008370674525697,0.014555505500211438,0.7369459506301365,0.6662665218907861,0.7326300223041506,0.8119413076954729
0.013245177963528679,0.013026439934770274,0.7573150471200528,0.6765794053149583,0.7557141682582682,0.839651567786932
